epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,22059.9,0.78324,0.48971,1.14888,0.79848,0.69105,0.75683,0.56267,1.02466,0.84138,1.31015,0.002377,0.002377,0.002377
79,22340.4,0.77754,0.48643,1.14435,0.79873,0.69234,0.75647,0.56259,1.02416,0.84219,1.3101,0.002278,0.002278,0.002278
80,22621,0.77163,0.47873,1.12878,0.74216,0.74082,0.755,0.56145,1.02391,0.84367,1.3102,0.002179,0.002179,0.002179
81,22903.3,0.7672,0.47804,1.13136,0.74018,0.73545,0.75499,0.56217,1.02332,0.84446,1.31015,0.00208,0.00208,0.00208
82,23183.9,0.7644,0.47161,1.12106,0.74362,0.7387,0.75507,0.56158,1.02281,0.84352,1.30969,0.001981,0.001981,0.001981
83,23464.9,0.75297,0.46607,1.12338,0.74255,0.7353,0.75543,0.56377,1.02331,0.8439,1.31076,0.001882,0.001882,0.001882
84,23747.8,0.75143,0.46442,1.12229,0.79362,0.69082,0.75508,0.56364,1.02328,0.8436,1.31107,0.001783,0.001783,0.001783
85,24029.8,0.74688,0.46655,1.12268,0.79364,0.69084,0.75446,0.56253,1.02222,0.8426,1.31049,0.001684,0.001684,0.001684
86,24313.5,0.7486,0.46374,1.11973,0.74256,0.73185,0.75453,0.56317,1.02096,0.84458,1.31011,0.001585,0.001585,0.001585
87,24595.7,0.73285,0.45534,1.112,0.74522,0.73217,0.75431,0.56474,1.02009,0.8445,1.3098,0.001486,0.001486,0.001486
88,24882.9,0.72675,0.45182,1.10968,0.74775,0.73481,0.75412,0.56388,1.02037,0.84456,1.31021,0.001387,0.001387,0.001387
89,25163.5,0.72289,0.44427,1.10343,0.74788,0.73705,0.75394,0.56392,1.02029,0.84367,1.31046,0.001288,0.001288,0.001288
90,25443.6,0.72127,0.43883,1.09966,0.74821,0.74164,0.75431,0.56362,1.01984,0.84416,1.31044,0.001189,0.001189,0.001189
91,25726.6,0.79178,0.37916,1.04311,0.74981,0.73949,0.75401,0.56405,1.01922,0.84549,1.31043,0.00109,0.00109,0.00109
92,26005.7,0.76591,0.36701,1.02268,0.74587,0.74209,0.75329,0.56378,1.01885,0.84629,1.31064,0.000991,0.000991,0.000991
93,26282.2,0.75295,0.3553,1.01849,0.74378,0.74163,0.7529,0.5633,1.01839,0.84712,1.31065,0.000892,0.000892,0.000892
