epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,21015,0.72972,0.44495,1.05405,0.82815,0.6742,0.7627,0.57008,0.97095,0.79421,1.22417,0.002476,0.002476,0.002476
78,21288.1,0.71419,0.43785,1.04635,0.8288,0.67225,0.76202,0.5702,0.97112,0.79504,1.22433,0.002377,0.002377,0.002377
79,21561.2,0.70304,0.43413,1.04655,0.82919,0.67139,0.76289,0.57062,0.9715,0.79551,1.22544,0.002278,0.002278,0.002278
80,21833.6,0.69847,0.4276,1.04047,0.82859,0.67182,0.76346,0.57166,0.97111,0.79464,1.22546,0.002179,0.002179,0.002179
81,22106.7,0.70592,0.42903,1.04077,0.83019,0.67196,0.76338,0.57094,0.97043,0.79715,1.22517,0.00208,0.00208,0.00208
82,22379.8,0.69952,0.42424,1.04161,0.83253,0.67273,0.76385,0.57145,0.96973,0.7974,1.22514,0.001981,0.001981,0.001981
83,22653.3,0.67972,0.40991,1.03242,0.83245,0.67249,0.76357,0.57131,0.96936,0.79975,1.22544,0.001882,0.001882,0.001882
84,22926.2,0.68438,0.41097,1.02914,0.82787,0.67003,0.76106,0.56958,0.96927,0.80067,1.22635,0.001783,0.001783,0.001783
85,23199.2,0.68329,0.41401,1.03037,0.82821,0.6715,0.76097,0.57002,0.96898,0.80069,1.2269,0.001684,0.001684,0.001684
86,23472.4,0.66591,0.40102,1.02331,0.82757,0.67349,0.76147,0.5695,0.96879,0.80103,1.22777,0.001585,0.001585,0.001585
87,23744.8,0.67279,0.40343,1.02402,0.82719,0.67304,0.76107,0.56932,0.96899,0.80244,1.22809,0.001486,0.001486,0.001486
88,24017.6,0.65885,0.39848,1.02178,0.82766,0.67243,0.76068,0.56922,0.96885,0.80385,1.22874,0.001387,0.001387,0.001387
89,24290.6,0.64922,0.39037,1.01457,0.82647,0.67358,0.76063,0.56962,0.9689,0.804,1.22924,0.001288,0.001288,0.001288
90,24563.9,0.64938,0.39257,1.01673,0.82662,0.67295,0.75907,0.56856,0.96885,0.80455,1.22986,0.001189,0.001189,0.001189
91,24837.8,0.67089,0.32042,1.00288,0.82535,0.67305,0.75919,0.56872,0.96896,0.80491,1.23005,0.00109,0.00109,0.00109
92,25110,0.65257,0.31055,0.98422,0.82548,0.67317,0.75763,0.56769,0.96829,0.80585,1.22973,0.000991,0.000991,0.000991
93,25382.2,0.64158,0.30327,0.98617,0.82569,0.67383,0.7567,0.567,0.96769,0.80777,1.22952,0.000892,0.000892,0.000892
94,25654.1,0.63491,0.30414,0.98073,0.82306,0.6769,0.75638,0.56684,0.9672,0.80935,1.22931,0.000793,0.000793,0.000793
95,25926.5,0.61668,0.29321,0.97128,0.82214,0.67745,0.75637,0.56688,0.96643,0.8089,1.22908,0.000694,0.000694,0.000694
96,26198.4,0.61867,0.29458,0.97026,0.82175,0.67703,0.75577,0.56697,0.9664,0.81007,1.22942,0.000595,0.000595,0.000595
97,26470,0.61868,0.295,0.97425,0.8198,0.67945,0.75581,0.56713,0.96615,0.81134,1.22952,0.000496,0.000496,0.000496
98,26741.8,0.61533,0.29384,0.96753,0.81915,0.6806,0.75571,0.56742,0.9664,0.81348,1.23043,0.000397,0.000397,0.000397
99,27014.2,0.60312,0.28928,0.96766,0.81789,0.68021,0.75547,0.56708,0.96605,0.81486,1.23092,0.000298,0.000298,0.000298
100,27286.2,0.59538,0.28363,0.9599,0.81668,0.67997,0.75487,0.56681,0.96588,0.8155,1.23136,0.000199,0.000199,0.000199
